Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
364,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
365,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
366,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
367,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
368,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
369,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
370,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
371,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
372,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
373,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
374,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
375,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
376,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
377,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
378,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
379,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
380,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
381,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
382,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
383,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
384,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
385,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
386,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
387,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
388,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
389,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
390,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
391,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
392,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
393,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
394,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
395,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
396,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
397,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
398,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
399,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
400,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
401,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
402,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
403,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
404,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
405,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
406,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
407,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
